"tag" "date" "stage" "origin" "fork_length_mm" "action"
"4313" "4313" 2022-05-10 "facility" "hatch" NA "tag"
"4314" "4314" 2022-05-10 "facility" "hatch" NA "tag"
"4315" "4315" 2022-05-10 "facility" "hatch" NA "tag"
"4316" "4316" 2022-05-10 "facility" "hatch" NA "tag"
"4317" "4317" 2022-05-10 "facility" "hatch" NA "tag"
"4318" "4318" 2022-05-10 "facility" "hatch" NA "tag"
"4319" "4319" 2022-05-10 "facility" "hatch" NA "tag"
"4320" "4320" 2022-05-10 "facility" "hatch" NA "tag"
"4321" "4321" 2022-05-10 "facility" "hatch" NA "tag"
"4322" "4322" 2022-05-10 "facility" "hatch" NA "tag"
"4323" "4323" 2022-05-10 "facility" "hatch" NA "tag"
"4324" "4324" 2022-05-10 "facility" "hatch" NA "tag"
"4325" "4325" 2022-05-10 "facility" "hatch" NA "tag"
"4326" "4326" 2022-05-10 "facility" "hatch" NA "tag"
"4327" "4327" 2022-05-10 "facility" "hatch" NA "tag"
"4328" "4328" 2022-05-10 "facility" "hatch" NA "tag"
"4329" "4329" 2022-05-10 "facility" "hatch" NA "tag"
"4330" "4330" 2022-05-10 "facility" "hatch" NA "tag"
"4331" "4331" 2022-05-10 "facility" "hatch" NA "tag"
"4332" "4332" 2022-05-10 "facility" "hatch" NA "tag"
"4333" "4333" 2022-05-10 "facility" "hatch" NA "tag"
"4334" "4334" 2022-05-10 "facility" "hatch" NA "tag"
"4335" "4335" 2022-05-10 "facility" "hatch" NA "tag"
"4336" "4336" 2022-05-10 "facility" "hatch" NA "tag"
"4337" "4337" 2022-05-10 "facility" "hatch" NA "tag"
"4338" "4338" 2022-05-10 "facility" "hatch" NA "tag"
"4339" "4339" 2022-05-10 "facility" "hatch" NA "tag"
"4340" "4340" 2022-05-10 "facility" "hatch" NA "tag"
"4341" "4341" 2022-05-10 "facility" "hatch" NA "tag"
"4342" "4342" 2022-05-10 "facility" "hatch" NA "tag"
"4343" "4343" 2022-05-10 "facility" "hatch" NA "tag"
"4344" "4344" 2022-05-10 "facility" "hatch" NA "tag"
"4345" "4345" 2022-05-10 "facility" "hatch" NA "tag"
"4346" "4346" 2022-05-10 "facility" "hatch" NA "tag"
"4347" "4347" 2022-05-10 "facility" "hatch" NA "tag"
"4348" "4348" 2022-05-10 "facility" "hatch" NA "tag"
"4349" "4349" 2022-05-10 "facility" "hatch" NA "tag"
"4350" "4350" 2022-05-10 "facility" "hatch" NA "tag"
"4351" "4351" 2022-05-10 "facility" "hatch" NA "tag"
"4352" "4352" 2022-05-10 "facility" "hatch" NA "tag"
"4353" "4353" 2022-05-10 "facility" "hatch" NA "tag"
"4354" "4354" 2022-05-10 "facility" "hatch" NA "tag"
"4355" "4355" 2022-05-10 "facility" "hatch" NA "tag"
"4356" "4356" 2022-05-10 "facility" "hatch" NA "tag"
"4357" "4357" 2022-05-10 "facility" "hatch" NA "tag"
"4358" "4358" 2022-05-10 "facility" "hatch" NA "tag"
"4359" "4359" 2022-05-10 "facility" "hatch" NA "tag"
"4360" "4360" 2022-05-10 "facility" "hatch" NA "tag"
"4361" "4361" 2022-05-10 "facility" "hatch" NA "tag"
"4362" "4362" 2022-05-10 "facility" "hatch" NA "tag"
"4363" "4363" 2022-05-10 "facility" "hatch" NA "tag"
"4364" "4364" 2022-05-10 "facility" "hatch" NA "tag"
"4365" "4365" 2022-05-10 "facility" "hatch" NA "tag"
"4366" "4366" 2022-05-10 "facility" "hatch" NA "tag"
"4367" "4367" 2022-05-10 "facility" "hatch" NA "tag"
"4368" "4368" 2022-05-10 "facility" "hatch" NA "tag"
"4369" "4369" 2022-05-10 "facility" "hatch" NA "tag"
"4370" "4370" 2022-05-10 "facility" "hatch" NA "tag"
"4371" "4371" 2022-05-10 "facility" "hatch" NA "tag"
"4372" "4372" 2022-05-10 "facility" "hatch" NA "tag"
"4373" "4373" 2022-05-10 "facility" "hatch" NA "tag"
"4374" "4374" 2022-05-10 "facility" "hatch" NA "tag"
"4375" "4375" 2022-05-10 "facility" "hatch" NA "tag"
"4376" "4376" 2022-05-10 "facility" "hatch" NA "tag"
"4377" "4377" 2022-05-10 "facility" "hatch" NA "tag"
"4378" "4378" 2022-05-10 "facility" "hatch" NA "tag"
"4379" "4379" 2022-05-10 "facility" "hatch" NA "tag"
"4380" "4380" 2022-05-10 "facility" "hatch" NA "tag"
"4381" "4381" 2022-05-10 "facility" "hatch" NA "tag"
"4382" "4382" 2022-05-10 "facility" "hatch" NA "tag"
"4383" "4383" 2022-05-10 "facility" "hatch" NA "tag"
"4384" "4384" 2022-05-10 "facility" "hatch" NA "tag"
"4385" "4385" 2022-05-10 "facility" "hatch" NA "tag"
"4386" "4386" 2022-05-10 "facility" "hatch" NA "tag"
"4387" "4387" 2022-05-10 "facility" "hatch" NA "tag"
"4388" "4388" 2022-05-10 "facility" "hatch" NA "tag"
"4389" "4389" 2022-05-10 "facility" "hatch" NA "tag"
"4390" "4390" 2022-05-10 "facility" "hatch" NA "tag"
"4391" "4391" 2022-05-10 "facility" "hatch" NA "tag"
"4392" "4392" 2022-05-10 "facility" "hatch" NA "tag"
"4393" "4393" 2022-05-10 "facility" "hatch" NA "tag"
"4394" "4394" 2022-05-10 "facility" "hatch" NA "tag"
"4395" "4395" 2022-05-10 "facility" "hatch" NA "tag"
"4396" "4396" 2022-05-10 "facility" "hatch" NA "tag"
"4397" "4397" 2022-05-10 "facility" "hatch" NA "tag"
"4398" "4398" 2022-05-10 "facility" "hatch" NA "tag"
"4399" "4399" 2022-05-10 "facility" "hatch" NA "tag"
"4400" "4400" 2022-05-10 "facility" "hatch" NA "tag"
"4401" "4401" 2022-05-10 "facility" "hatch" NA "tag"
"4402" "4402" 2022-05-10 "facility" "hatch" NA "tag"
"4403" "4403" 2022-05-10 "facility" "hatch" NA "tag"
"4404" "4404" 2022-05-10 "facility" "hatch" NA "tag"
"4405" "4405" 2022-05-10 "facility" "hatch" NA "tag"
"4406" "4406" 2022-05-10 "facility" "hatch" NA "tag"
"4407" "4407" 2022-05-10 "facility" "hatch" NA "tag"
"4408" "4408" 2022-05-10 "facility" "hatch" NA "tag"
"4409" "4409" 2022-05-10 "facility" "hatch" NA "tag"
"4410" "4410" 2022-05-10 "facility" "hatch" NA "tag"
"4411" "4411" 2022-05-10 "facility" "hatch" NA "tag"
"4412" "4412" 2022-05-10 "facility" "hatch" NA "tag"
"4413" "4413" 2022-05-10 "facility" "hatch" NA "tag"
"4414" "4414" 2022-05-10 "facility" "hatch" NA "tag"
"4415" "4415" 2022-05-10 "facility" "hatch" NA "tag"
"4416" "4416" 2022-05-10 "facility" "hatch" NA "tag"
"4417" "4417" 2022-05-10 "facility" "hatch" NA "tag"
"4418" "4418" 2022-05-10 "facility" "hatch" NA "tag"
"4419" "4419" 2022-05-10 "facility" "hatch" NA "tag"
"4420" "4420" 2022-05-10 "facility" "hatch" NA "tag"
"4421" "4421" 2022-05-10 "facility" "hatch" NA "tag"
"4422" "4422" 2022-05-10 "facility" "hatch" NA "tag"
"4423" "4423" 2022-05-10 "facility" "hatch" NA "tag"
"4424" "4424" 2022-05-10 "facility" "hatch" NA "tag"
"4425" "4425" 2022-05-10 "facility" "hatch" NA "tag"
"4426" "4426" 2022-05-10 "facility" "hatch" NA "tag"
"4427" "4427" 2022-05-10 "facility" "hatch" NA "tag"
"4428" "4428" 2022-05-10 "facility" "hatch" NA "tag"
"4429" "4429" 2022-05-10 "facility" "hatch" NA "tag"
"4430" "4430" 2022-05-10 "facility" "hatch" NA "tag"
"4431" "4431" 2022-05-10 "facility" "hatch" NA "tag"
"4432" "4432" 2022-05-10 "facility" "hatch" NA "tag"
"4433" "4433" 2022-05-10 "facility" "hatch" NA "tag"
"4434" "4434" 2022-05-10 "facility" "hatch" NA "tag"
"4435" "4435" 2022-05-10 "facility" "hatch" NA "tag"
"4436" "4436" 2022-05-10 "facility" "hatch" NA "tag"
"4437" "4437" 2022-05-10 "facility" "hatch" NA "tag"
"4438" "4438" 2022-05-10 "facility" "hatch" NA "tag"
"4439" "4439" 2022-05-10 "facility" "hatch" NA "tag"
"4440" "4440" 2022-05-10 "facility" "hatch" NA "tag"
"4441" "4441" 2022-05-10 "facility" "hatch" NA "tag"
"4442" "4442" 2022-05-10 "facility" "hatch" NA "tag"
"4443" "4443" 2022-05-10 "facility" "hatch" NA "tag"
"4444" "4444" 2022-05-10 "facility" "hatch" NA "tag"
"4445" "4445" 2022-05-10 "facility" "hatch" NA "tag"
"4446" "4446" 2022-05-10 "facility" "hatch" NA "tag"
"4447" "4447" 2022-05-10 "facility" "hatch" NA "tag"
"4448" "4448" 2022-05-10 "facility" "hatch" NA "tag"
"4449" "4449" 2022-05-10 "facility" "hatch" NA "tag"
"4450" "4450" 2022-05-10 "facility" "hatch" NA "tag"
"4451" "4451" 2022-05-10 "facility" "hatch" NA "tag"
"4452" "4452" 2022-05-10 "facility" "hatch" NA "tag"
"4453" "4453" 2022-05-10 "facility" "hatch" NA "tag"
"4454" "4454" 2022-05-10 "facility" "hatch" NA "tag"
"4455" "4455" 2022-05-10 "facility" "hatch" NA "tag"
"4456" "4456" 2022-05-10 "facility" "hatch" NA "tag"
"4457" "4457" 2022-05-10 "facility" "hatch" NA "tag"
"4458" "4458" 2022-05-10 "facility" "hatch" NA "tag"
"4459" "4459" 2022-05-10 "facility" "hatch" NA "tag"
"4460" "4460" 2022-05-10 "facility" "hatch" NA "tag"
"4461" "4461" 2022-05-10 "facility" "hatch" NA "tag"
"4462" "4462" 2022-05-10 "facility" "hatch" NA "tag"
"4463" "4463" 2022-05-10 "facility" "hatch" NA "tag"
"4464" "4464" 2022-05-10 "facility" "hatch" NA "tag"
"4465" "4465" 2022-05-10 "facility" "hatch" NA "tag"
"4466" "4466" 2022-05-10 "facility" "hatch" NA "tag"
"4467" "4467" 2022-05-10 "facility" "hatch" NA "tag"
"4468" "4468" 2022-05-10 "facility" "hatch" NA "tag"
"4469" "4469" 2022-05-10 "facility" "hatch" NA "tag"
"4470" "4470" 2022-05-10 "facility" "hatch" NA "tag"
"4471" "4471" 2022-05-10 "facility" "hatch" NA "tag"
"4472" "4472" 2022-05-10 "facility" "hatch" NA "tag"
"4473" "4473" 2022-05-10 "facility" "hatch" NA "tag"
"4474" "4474" 2022-05-10 "facility" "hatch" NA "tag"
"4475" "4475" 2022-05-10 "facility" "hatch" NA "tag"
"4476" "4476" 2022-05-10 "facility" "hatch" NA "tag"
"4477" "4477" 2022-05-10 "facility" "hatch" NA "tag"
"4478" "4478" 2022-05-10 "facility" "hatch" NA "tag"
"4479" "4479" 2022-05-10 "facility" "hatch" NA "tag"
"4480" "4480" 2022-05-10 "facility" "hatch" NA "tag"
"4481" "4481" 2022-05-10 "facility" "hatch" NA "tag"
"4482" "4482" 2022-05-10 "facility" "hatch" NA "tag"
"4483" "4483" 2022-05-10 "facility" "hatch" NA "tag"
"4484" "4484" 2022-05-10 "facility" "hatch" NA "tag"
"4485" "4485" 2022-05-10 "facility" "hatch" NA "tag"
"4486" "4486" 2022-05-10 "facility" "hatch" NA "tag"
"4487" "4487" 2022-05-10 "facility" "hatch" NA "tag"
"4488" "4488" 2022-05-10 "facility" "hatch" NA "tag"
"4489" "4489" 2022-05-10 "facility" "hatch" NA "tag"
"4490" "4490" 2022-05-10 "facility" "hatch" NA "tag"
"4491" "4491" 2022-05-10 "facility" "hatch" NA "tag"
"4492" "4492" 2022-05-10 "facility" "hatch" NA "tag"
"4493" "4493" 2022-05-10 "facility" "hatch" NA "tag"
"4494" "4494" 2022-05-10 "facility" "hatch" NA "tag"
"4495" "4495" 2022-05-10 "facility" "hatch" NA "tag"
"4496" "4496" 2022-05-10 "facility" "hatch" NA "tag"
"4497" "4497" 2022-05-10 "facility" "hatch" NA "tag"
"4498" "4498" 2022-05-10 "facility" "hatch" NA "tag"
"4499" "4499" 2022-05-10 "facility" "hatch" NA "tag"
"4500" "4500" 2022-05-10 "facility" "hatch" NA "tag"
"4501" "4501" 2022-05-10 "facility" "hatch" NA "tag"
"4502" "4502" 2022-05-10 "facility" "hatch" NA "tag"
"4503" "4503" 2022-05-10 "facility" "hatch" NA "tag"
"4504" "4504" 2022-05-10 "facility" "hatch" NA "tag"
"4505" "4505" 2022-05-10 "facility" "hatch" NA "tag"
"4506" "4506" 2022-05-10 "facility" "hatch" NA "tag"
"4507" "4507" 2022-05-10 "facility" "hatch" NA "tag"
"4508" "4508" 2022-05-10 "facility" "hatch" NA "tag"
"4509" "4509" 2022-05-10 "facility" "hatch" NA "tag"
"4510" "4510" 2022-05-10 "facility" "hatch" NA "tag"
"4511" "4511" 2022-05-10 "facility" "hatch" NA "tag"
"4512" "4512" 2022-05-10 "facility" "hatch" NA "tag"
"4513" "4513" 2022-05-10 "facility" "hatch" NA "tag"
"4514" "4514" 2022-05-10 "facility" "hatch" NA "tag"
"4515" "4515" 2022-05-10 "facility" "hatch" NA "tag"
"4516" "4516" 2022-05-10 "facility" "hatch" NA "tag"
"4517" "4517" 2022-05-10 "facility" "hatch" NA "tag"
"4518" "4518" 2022-05-10 "facility" "hatch" NA "tag"
"4519" "4519" 2022-05-10 "facility" "hatch" NA "tag"
"4520" "4520" 2022-05-10 "facility" "hatch" NA "tag"
"4521" "4521" 2022-05-10 "facility" "hatch" NA "tag"
"4522" "4522" 2022-05-10 "facility" "hatch" NA "tag"
"4523" "4523" 2022-05-10 "facility" "hatch" NA "tag"
"4524" "4524" 2022-05-10 "facility" "hatch" NA "tag"
"4525" "4525" 2022-05-10 "facility" "hatch" NA "tag"
"4526" "4526" 2022-05-10 "facility" "hatch" NA "tag"
"4527" "4527" 2022-05-10 "facility" "hatch" NA "tag"
"4528" "4528" 2022-05-10 "facility" "hatch" NA "tag"
"4529" "4529" 2022-05-10 "facility" "hatch" NA "tag"
"4530" "4530" 2022-05-10 "facility" "hatch" NA "tag"
"4531" "4531" 2022-05-10 "facility" "hatch" NA "tag"
"4532" "4532" 2022-05-10 "facility" "hatch" NA "tag"
"4533" "4533" 2022-05-10 "facility" "hatch" NA "tag"
"4534" "4534" 2022-05-10 "facility" "hatch" NA "tag"
"4535" "4535" 2022-05-10 "facility" "hatch" NA "tag"
"4536" "4536" 2022-05-10 "facility" "hatch" NA "tag"
"4537" "4537" 2022-05-10 "facility" "hatch" NA "tag"
"4538" "4538" 2022-05-10 "facility" "hatch" NA "tag"
"4539" "4539" 2022-05-10 "facility" "hatch" NA "tag"
"4540" "4540" 2022-05-10 "facility" "hatch" NA "tag"
"4541" "4541" 2022-05-10 "facility" "hatch" NA "tag"
"4542" "4542" 2022-05-10 "facility" "hatch" NA "tag"
"4543" "4543" 2022-05-10 "facility" "hatch" NA "tag"
"4544" "4544" 2022-05-10 "facility" "hatch" NA "tag"
"4545" "4545" 2022-05-10 "facility" "hatch" NA "tag"
"4546" "4546" 2022-05-10 "facility" "hatch" NA "tag"
"4547" "4547" 2022-05-10 "facility" "hatch" NA "tag"
"4548" "4548" 2022-05-10 "facility" "hatch" NA "tag"
"4549" "4549" 2022-05-10 "facility" "hatch" NA "tag"
"4550" "4550" 2022-05-10 "facility" "hatch" NA "tag"
"4551" "4551" 2022-05-10 "facility" "hatch" NA "tag"
"4552" "4552" 2022-05-10 "facility" "hatch" NA "tag"
"4553" "4553" 2022-05-10 "facility" "hatch" NA "tag"
"4554" "4554" 2022-05-10 "facility" "hatch" NA "tag"
"4555" "4555" 2022-05-10 "facility" "hatch" NA "tag"
"4556" "4556" 2022-05-10 "facility" "hatch" NA "tag"
"4557" "4557" 2022-05-10 "facility" "hatch" NA "tag"
"4558" "4558" 2022-05-10 "facility" "hatch" NA "tag"
"4559" "4559" 2022-05-10 "facility" "hatch" NA "tag"
"4560" "4560" 2022-05-10 "facility" "hatch" NA "tag"
"4561" "4561" 2022-05-10 "facility" "hatch" NA "tag"
"4562" "4562" 2022-05-10 "facility" "hatch" NA "tag"
"4563" "4563" 2022-05-10 "facility" "hatch" NA "tag"
"4564" "4564" 2022-05-10 "facility" "hatch" NA "tag"
"4565" "4565" 2022-05-10 "facility" "hatch" NA "tag"
"4566" "4566" 2022-05-10 "facility" "hatch" NA "tag"
"4567" "4567" 2022-05-10 "facility" "hatch" NA "tag"
"4568" "4568" 2022-05-10 "facility" "hatch" NA "tag"
"4569" "4569" 2022-05-10 "facility" "hatch" NA "tag"
"4570" "4570" 2022-05-10 "facility" "hatch" NA "tag"
"4571" "4571" 2022-05-10 "facility" "hatch" NA "tag"
"4572" "4572" 2022-05-10 "facility" "hatch" NA "tag"
"4573" "4573" 2022-05-10 "facility" "hatch" NA "tag"
"4574" "4574" 2022-05-10 "facility" "hatch" NA "tag"
"4575" "4575" 2022-05-10 "facility" "hatch" NA "tag"
"4576" "4576" 2022-05-10 "facility" "hatch" NA "tag"
"4577" "4577" 2022-05-10 "facility" "hatch" NA "tag"
"4578" "4578" 2022-05-10 "facility" "hatch" NA "tag"
"4579" "4579" 2022-05-10 "facility" "hatch" NA "tag"
"4580" "4580" 2022-05-10 "facility" "hatch" NA "tag"
"4581" "4581" 2022-05-10 "facility" "hatch" NA "tag"
"4582" "4582" 2022-05-10 "facility" "hatch" NA "tag"
"4583" "4583" 2022-05-10 "facility" "hatch" NA "tag"
"4584" "4584" 2022-05-10 "facility" "hatch" NA "tag"
"4585" "4585" 2022-05-10 "facility" "hatch" NA "tag"
"4586" "4586" 2022-05-10 "facility" "hatch" NA "tag"
"4587" "4587" 2022-05-10 "facility" "hatch" NA "tag"
"4588" "4588" 2022-05-10 "facility" "hatch" NA "tag"
"4589" "4589" 2022-05-10 "facility" "hatch" NA "tag"
"4590" "4590" 2022-05-10 "facility" "hatch" NA "tag"
"4591" "4591" 2022-05-10 "facility" "hatch" NA "tag"
"4592" "4592" 2022-05-10 "facility" "hatch" NA "tag"
"4593" "4593" 2022-05-10 "facility" "hatch" NA "tag"
"4594" "4594" 2022-05-10 "facility" "hatch" NA "tag"
"4595" "4595" 2022-05-10 "facility" "hatch" NA "tag"
"4596" "4596" 2022-05-10 "facility" "hatch" NA "tag"
"4597" "4597" 2022-05-10 "facility" "hatch" NA "tag"
"4598" "4598" 2022-05-10 "facility" "hatch" NA "tag"
"4599" "4599" 2022-05-10 "facility" "hatch" NA "tag"
"4600" "4600" 2022-05-10 "facility" "hatch" NA "tag"
"4601" "4601" 2022-05-10 "facility" "hatch" NA "tag"
"4602" "4602" 2022-05-10 "facility" "hatch" NA "tag"
"4603" "4603" 2022-05-10 "facility" "hatch" NA "tag"
"4604" "4604" 2022-05-10 "facility" "hatch" NA "tag"
"4605" "4605" 2022-05-10 "facility" "hatch" NA "tag"
"4606" "4606" 2022-05-10 "facility" "hatch" NA "tag"
"4607" "4607" 2022-05-10 "facility" "hatch" NA "tag"
"4608" "4608" 2022-05-10 "facility" "hatch" NA "tag"
"4609" "4609" 2022-05-10 "facility" "hatch" NA "tag"
"4610" "4610" 2022-05-10 "facility" "hatch" NA "tag"
"4611" "4611" 2022-05-10 "facility" "hatch" NA "tag"
"4612" "4612" 2022-05-10 "facility" "hatch" NA "tag"
"4613" "4613" 2022-05-10 "facility" "hatch" NA "tag"
"4614" "4614" 2022-05-10 "facility" "hatch" NA "tag"
"4615" "4615" 2022-05-10 "facility" "hatch" NA "tag"
"4616" "4616" 2022-05-10 "facility" "hatch" NA "tag"
"4617" "4617" 2022-05-10 "facility" "hatch" NA "tag"
"4618" "4618" 2022-05-10 "facility" "hatch" NA "tag"
"4619" "4619" 2022-05-10 "facility" "hatch" NA "tag"
"4620" "4620" 2022-05-10 "facility" "hatch" NA "tag"
"4621" "4621" 2022-05-10 "facility" "hatch" NA "tag"
"4622" "4622" 2022-05-10 "facility" "hatch" NA "tag"
"4623" "4623" 2022-05-10 "facility" "hatch" NA "tag"
"4624" "4624" 2022-05-10 "facility" "hatch" NA "tag"
"4625" "4625" 2022-05-10 "facility" "hatch" NA "tag"
"4626" "4626" 2022-05-10 "facility" "hatch" NA "tag"
"4627" "4627" 2022-05-10 "facility" "hatch" NA "tag"
"4628" "4628" 2022-05-10 "facility" "hatch" NA "tag"
"4629" "4629" 2022-05-10 "facility" "hatch" NA "tag"
"4630" "4630" 2022-05-10 "facility" "hatch" NA "tag"
"4631" "4631" 2022-05-10 "facility" "hatch" NA "tag"
"4632" "4632" 2022-05-10 "facility" "hatch" NA "tag"
"4633" "4633" 2022-05-10 "facility" "hatch" NA "tag"
"4634" "4634" 2022-05-10 "facility" "hatch" NA "tag"
"4635" "4635" 2022-05-10 "facility" "hatch" NA "tag"
"4636" "4636" 2022-05-10 "facility" "hatch" NA "tag"
"4637" "4637" 2022-05-10 "facility" "hatch" NA "tag"
"4638" "4638" 2022-05-10 "facility" "hatch" NA "tag"
"4639" "4639" 2022-05-10 "facility" "hatch" NA "tag"
"4640" "4640" 2022-05-10 "facility" "hatch" NA "tag"
"4641" "4641" 2022-05-10 "facility" "hatch" NA "tag"
"4642" "4642" 2022-05-10 "facility" "hatch" NA "tag"
"4643" "4643" 2022-05-10 "facility" "hatch" NA "tag"
"4644" "4644" 2022-05-10 "facility" "hatch" NA "tag"
"4645" "4645" 2022-05-10 "facility" "hatch" NA "tag"
"4646" "4646" 2022-05-10 "facility" "hatch" NA "tag"
"4647" "4647" 2022-05-10 "facility" "hatch" NA "tag"
"4648" "4648" 2022-05-10 "facility" "hatch" NA "tag"
"4649" "4649" 2022-05-10 "facility" "hatch" NA "tag"
"4650" "4650" 2022-05-10 "facility" "hatch" NA "tag"
"4651" "4651" 2022-05-10 "facility" "hatch" NA "tag"
"4652" "4652" 2022-05-10 "facility" "hatch" NA "tag"
"4653" "4653" 2022-05-10 "facility" "hatch" NA "tag"
"4654" "4654" 2022-05-10 "facility" "hatch" NA "tag"
"4655" "4655" 2022-05-10 "facility" "hatch" NA "tag"
"4656" "4656" 2022-05-10 "facility" "hatch" NA "tag"
"4657" "4657" 2022-05-10 "facility" "hatch" NA "tag"
"4658" "4658" 2022-05-10 "facility" "hatch" NA "tag"
"4659" "4659" 2022-05-10 "facility" "hatch" NA "tag"
"4660" "4660" 2022-05-10 "facility" "hatch" NA "tag"
"4661" "4661" 2022-05-10 "facility" "hatch" NA "tag"
"4662" "4662" 2022-05-10 "facility" "hatch" NA "tag"
"4663" "4663" 2022-05-10 "facility" "hatch" NA "tag"
"4664" "4664" 2022-05-10 "facility" "hatch" NA "tag"
"4665" "4665" 2022-05-10 "facility" "hatch" NA "tag"
"4666" "4666" 2022-05-10 "facility" "hatch" NA "tag"
"4667" "4667" 2022-05-10 "facility" "hatch" NA "tag"
"4668" "4668" 2022-05-10 "facility" "hatch" NA "tag"
"4669" "4669" 2022-05-10 "facility" "hatch" NA "tag"
"4670" "4670" 2022-05-10 "facility" "hatch" NA "tag"
"4671" "4671" 2022-05-10 "facility" "hatch" NA "tag"
"4672" "4672" 2022-05-10 "facility" "hatch" NA "tag"
"4673" "4673" 2022-05-10 "facility" "hatch" NA "tag"
"4674" "4674" 2022-05-10 "facility" "hatch" NA "tag"
"4675" "4675" 2022-05-10 "facility" "hatch" NA "tag"
"4676" "4676" 2022-05-10 "facility" "hatch" NA "tag"
"4677" "4677" 2022-05-10 "facility" "hatch" NA "tag"
"4678" "4678" 2022-05-10 "facility" "hatch" NA "tag"
"4679" "4679" 2022-05-10 "facility" "hatch" NA "tag"
"4680" "4680" 2022-05-10 "facility" "hatch" NA "tag"
"4681" "4681" 2022-05-10 "facility" "hatch" NA "tag"
"4682" "4682" 2022-05-10 "facility" "hatch" NA "tag"
"4683" "4683" 2022-05-10 "facility" "hatch" NA "tag"
"4684" "4684" 2022-05-10 "facility" "hatch" NA "tag"
"4685" "4685" 2022-05-10 "facility" "hatch" NA "tag"
"4686" "4686" 2022-05-10 "facility" "hatch" NA "tag"
"4687" "4687" 2022-05-10 "facility" "hatch" NA "tag"
"4688" "4688" 2022-05-10 "facility" "hatch" NA "tag"
"4689" "4689" 2022-05-10 "facility" "hatch" NA "tag"
"4690" "4690" 2022-05-10 "facility" "hatch" NA "tag"
"4691" "4691" 2022-05-10 "facility" "hatch" NA "tag"
"4692" "4692" 2022-05-10 "facility" "hatch" NA "tag"
"4693" "4693" 2022-05-10 "facility" "hatch" NA "tag"
"4694" "4694" 2022-05-10 "facility" "hatch" NA "tag"
"4695" "4695" 2022-05-10 "facility" "hatch" NA "tag"
"4696" "4696" 2022-05-10 "facility" "hatch" NA "tag"
"4697" "4697" 2022-05-10 "facility" "hatch" NA "tag"
"4698" "4698" 2022-05-10 "facility" "hatch" NA "tag"
"4699" "4699" 2022-05-10 "facility" "hatch" NA "tag"
"4700" "4700" 2022-05-10 "facility" "hatch" NA "tag"
"4701" "4701" 2022-05-10 "facility" "hatch" NA "tag"
"4702" "4702" 2022-05-10 "facility" "hatch" NA "tag"
"4703" "4703" 2022-05-10 "facility" "hatch" NA "tag"
"4704" "4704" 2022-05-10 "facility" "hatch" NA "tag"
"4705" "4705" 2022-05-10 "facility" "hatch" NA "tag"
"4706" "4706" 2022-05-10 "facility" "hatch" NA "tag"
"4707" "4707" 2022-05-10 "facility" "hatch" NA "tag"
"4708" "4708" 2022-05-10 "facility" "hatch" NA "tag"
"4709" "4709" 2022-05-10 "facility" "hatch" NA "tag"
"4710" "4710" 2022-05-10 "facility" "hatch" NA "tag"
"4711" "4711" 2022-05-10 "facility" "hatch" NA "tag"
"4712" "4712" 2022-05-10 "facility" "hatch" NA "tag"
"4713" "4713" 2022-05-10 "facility" "hatch" NA "tag"
"4714" "4714" 2022-05-10 "facility" "hatch" NA "tag"
"4715" "4715" 2022-05-10 "facility" "hatch" NA "tag"
"4716" "4716" 2022-05-10 "facility" "hatch" NA "tag"
"4717" "4717" 2022-05-10 "facility" "hatch" NA "tag"
"4718" "4718" 2022-05-10 "facility" "hatch" NA "tag"
"4719" "4719" 2022-05-10 "facility" "hatch" NA "tag"
"4720" "4720" 2022-05-10 "facility" "hatch" NA "tag"
"4721" "4721" 2022-05-10 "facility" "hatch" NA "tag"
"4722" "4722" 2022-05-10 "facility" "hatch" NA "tag"
"4723" "4723" 2022-05-10 "facility" "hatch" NA "tag"
"4724" "4724" 2022-05-10 "facility" "hatch" NA "tag"
"4725" "4725" 2022-05-10 "facility" "hatch" NA "tag"
"4726" "4726" 2022-05-10 "facility" "hatch" NA "tag"
