date,watershed,river,site,method,local,water_temp_start,fork_length_mm,annoted_species,confirmed_species,tag_id_long
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,71,ck,chinook,989.001038885576
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,67,ck,chinook,989.001041743908
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,74,ck,chinook,989.001038748045
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,86,ck,chinook,989.001038748173
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,95,ck,chinook,989.001041992621
2021-06-02,nanaimo,nanaimo,cedar bridge,beach seine,in-river,16.9,66,ck,chinook,989.001038748015
2022-05-26,nanaimo,nanaimo,living forest,beach seine,in-river,9.7,81,ck,chinook,989.001042049080
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,67,ck,chinook,989.001038884877
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,68,co,chinook,989.001041743977
2021-06-02,nanaimo,nanaimo,cedar bridge,beach seine,in-river,16.9,68,ck,chinook,989.001038748075
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,90,ck,chinook,989.001038748154
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,72,ck,chinook,989.001038885582
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,92,ck,chinook,989.001038748127
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,83,ck,chinook,989.001038748137
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,91,ck,chinook,989.001038884930
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,90,ck,chinook,989.001038748159
2021-06-02,nanaimo,nanaimo,cedar bridge,beach seine,in-river,16.9,66,ck,chinook,989.001038748006
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,73,ck,chinook,989.001038748091
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,84,ck,chinook,989.001038748122
2021-06-02,nanaimo,nanaimo,cedar bridge,beach seine,in-river,16.9,65,ck,chinook,989.001038748101
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,66,ck,chinook,989.001038748146
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,68,ck,chinook,989.001038885625
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,78,ck,chinook,989.001038748071
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,64,ck,chinook,989.001038748064
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,74,ck,chinook,989.001038748198
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,75,ck,chinook,989.001038748194
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,70,ck,chinook,989.001041743973
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,70,ck,chinook,989.001041743970
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,70,ck,chinook,989.001041743990
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,89,ck,chinook,989.001038748162
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,77,ck,chinook,989.001038748135
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,97,ck,chinook,989.001038885601
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,85,ck,chinook,989.001041743982
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,77,ck,chinook,989.001038885606
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,95,ck,chinook,989.001038886916
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,76,ck,chinook,989.001038748204
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,63,ck,chinook,989.001038748139
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,77,ck,chinook,989.001038885555
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,74,ck,chinook,989.001041743912
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,74,ck,chinook,989.001041743912
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,88,ck,chinook,989.001038748206
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,65,ck,chinook,989.001038748140
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,70,ck,chinook,989.001038748132
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,85,ck,chinook,989.001038748150
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,82,ck,chinook,989.001038748119
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,70,ck,chinook,989.001038748052
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,65,ck,chinook,989.001038885564
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,69,ck,chinook,989.001038885548
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,69,ck,chinook,989.001038885623
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,82,ck,chinook,989.001038884892
2021-06-02,nanaimo,nanaimo,cedar bridge,beach seine,in-river,16.9,78,ck,chinook,989.001038748090
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,86,ck,chinook,989.001038748175
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,88,ck,chinook,989.001038748110
2022-05-26,nanaimo,nanaimo,living forest,beach seine,in-river,9.7,74,ck,chinook,989.001042049115
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,78,ck,chinook,989.001038748196
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,71,ck,chinook,989.001038884846
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,80,ck,chinook,989.001038748201
2021-06-02,nanaimo,nanaimo,cedar bridge,beach seine,in-river,16.9,71,ck,chinook,989.001038748065
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,75,ck,chinook,989.001038748012
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,94,ck,chinook,989.001038884927
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,70,ck,chinook,989.001041743931
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,68,ck,chinook,989.001038748145
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,80,ck,chinook,989.001038885561
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,76,ck,chinook,989.001038748158
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,101,ck,chinook,989.001041743932
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,67,ck,chinook,989.001038885604
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,61,ck,chinook,989.001038884913
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,77,ck,chinook,989.001038885545
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,68,ck,chinook,989.001038748103
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,73,ck,chinook,989.001041743936
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,75,ck,chinook,989.001038884843
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,66,ck,chinook,989.001038748163
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,93,ck,chinook,989.001038886858
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,90,co,coho,989.001038886884
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,97,ck,chinook,989.001038748129
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,83,ck,chinook,989.001038885617
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,70,ck,chinook,989.001041743957
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,83,ck,chinook,989.001038748144
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,85,ck,chinook,989.001038748115
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,62,ck,chinook,989.001038748195
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,91,ck,chinook,989.001041743951
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,83,ck,chinook,989.001038884898
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,66,ck,chinook,989.001038748059
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,72,ck,chinook,989.001038748083
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,67,ck,chinook,989.001038884929
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,74,ck,chinook,989.001041743968
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,66,ck,chinook,989.001038748182
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,89,ck,chinook,989.001038884896
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,86,ck,chinook,989.001038748187
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,66,ck,chinook,989.001038886910
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,64,ck,chinook,989.001038748168
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,77,ck,chinook,989.001038884895
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,85,ck,chinook,989.001038748153
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,85,ck,chinook,989.001038884883
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,66,ck,chinook,989.001038885616
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,71,ck,chinook,989.001038884921
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,67,ck,chinook,989.001041743914
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,73,ck,chinook,989.001038884912
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,81,ck,chinook,989.001038748180
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,64,ck,chinook,989.001038748138
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,80,ck,chinook,989.001038748124
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,71,ck,chinook,989.001041743997
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,73,ck,chinook,989.001038748126
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,66,ck,chinook,989.001038884907
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,60,ck,chinook,989.001038748183
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,84,ck,chinook,989.001038885590
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,75,ck,chinook,989.001038885552
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,91,ck,chinook,989.001041743960
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,60,ck,chinook,989.001038748166
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,82,ck,chinook,989.001038885577
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,63,ck,chinook,989.001038748170
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,66,ck,chinook,989.001041743942
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,80,ck,chinook,989.001041743919
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,71,ck,chinook,989.001038748063
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,71,ck,chinook,989.001038748157
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,74,ck,chinook,989.001041743995
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,80,ck,chinook,989.001041743965
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,63,ck,chinook,989.001038886874
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,75,ck,chinook,989.001038886902
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,75,ck,chinook,989.001038748171
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,64,ck,chinook,989.001038748038
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,86,ck,chinook,989.001038884936
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,71,ck,chinook,989.001038748105
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,67,ck,chinook,989.001038748074
2021-06-02,nanaimo,nanaimo,cedar bridge,beach seine,in-river,16.9,65,ck,chinook,989.001038748009
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,69,ck,chinook,989.001038885622
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,73,ck,chinook,989.001038748116
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,92,ck,chinook,989.001038748130
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,65,ck,chinook,989.001038884897
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,85,ck,chinook,989.001038748181
2021-06-02,nanaimo,nanaimo,cedar bridge,beach seine,in-river,16.9,66,ck,chinook,989.001038748010
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,92,ck,chinook,989.001038886893
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,73,ck,chinook,989.001041743920
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,70,ck,chinook,989.001038886912
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,84,ck,chinook,989.001038884844
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,65,ck,chinook,989.001038748072
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,70,ck,chinook,989.001038885581
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,82,ck,chinook,989.001038748108
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,63,ck,chinook,989.001038748176
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,94,ck,chinook,989.001038886942
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,69,ck,chinook,989.001041743934
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,98,ck,chinook,989.001041743917
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,75,ck,chinook,989.001041743966
2021-06-02,nanaimo,nanaimo,cedar bridge,beach seine,in-river,16.9,62,ck,chinook,989.001038748081
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,100,ck,chinook,989.001038886901
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,73,ck,chinook,989.001041743929
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,68,ck,chinook,989.001038884861
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,76,ck,chinook,989.001038748186
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,68,ck,chinook,989.001038748027
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,67,ck,chinook,989.001038885557
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,69,ck,chinook,989.001038748092
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,70,ck,chinook,989.001041743928
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,69,ck,chinook,989.001038884863
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,81,ck,chinook,989.001038748123
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,65,ck,chinook,989.001038748073
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,75,ck,chinook,989.001041743958
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,89,ck,chinook,989.001038885579
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,72,ck,chinook,989.001038748085
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,96,ck,chinook,989.001038748192
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,68,ck,chinook,989.001041743922
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,70,ck,chinook,989.001038748040
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,58,ck,chinook,989.001038748152
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,69,ck,chinook,989.001038748055
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,66,ck,chinook,989.001038885559
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,90,ck,chinook,989.001038748117
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,72,ck,chinook,989.001041743906
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,78,ck,chinook,989.001038885633
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,66,ck,chinook,989.001041743981
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,67,ck,chinook,989.001041743987
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,74,ck,chinook,989.001038886870
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,69,ck,chinook,989.001038748005
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,76,ck,chinook,989.001038884850
2021-06-02,nanaimo,nanaimo,cedar bridge,beach seine,in-river,16.9,69,ck,chinook,989.001038748068
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,70,ck,chinook,989.001041743899
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,80,ck,chinook,989.001041743900
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,69,ck,chinook,989.001041743949
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,70,ck,chinook,989.001038748133
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,80,ck,chinook,989.001038748160
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,95,ck,chinook,989.001041743962
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,74,ck,chinook,989.001038884867
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,68,ck,chinook,989.001041743898
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,73,ck,chinook,989.001038885614
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,98,ck,chinook,989.001041743909
2022-05-26,nanaimo,nanaimo,living forest,beach seine,in-river,9.7,75,ck,chinook,989.001042049119
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,100,ck,chinook,989.001038748199
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,80,ck,chinook,989.001038884890
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,66,ck,chinook,989.001038884868
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,83,ck,chinook,989.001038885610
2021-06-18,nanaimo,nanaimo,living forest,beach seine,in-river,17.5,73,ck,chinook,989.001038884872
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,90,ck,chinook,989.001038885620
2022-05-26,nanaimo,nanaimo,living forest,beach seine,in-river,9.7,75,ck,chinook,989.001042049112
2021-06-11,nanaimo,nanaimo,cedar bridge,beach seine,in-river,13.9,69,ck,chinook,989.001038748156
2021-06-02,nanaimo,nanaimo,cedar bridge,beach seine,in-river,16.9,70,ck,chinook,989.001038748033
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,70,ck,chinook,989.001038885630
2021-06-04,nanaimo,nanaimo,living forest,beach seine,in-river,18,78,ck,chinook,989.001038748050
2021-06-02,nanaimo,nanaimo,cedar bridge,beach seine,in-river,16.9,70,ck,chinook,989.001038748049
2022-06-23,nanaimo,nanaimo,living forest,beach seine,marine,13.5,80,ck,chinook,989.001041743904
2021-06-04,puntledge,puntledge,above tsolum,beach seine,in-river,13.2,65,ck,chinook,989.001038866088
